date,channel,sessions,bounce_rate_pct,pages_per_session,add_to_cart_rate_pct,checkout_rate_pct,conv_rate_pct,orders,avg_order_value,revenue,cart_abandonment_pct
2024-06-16,Social Media,1385,67.0,5.8,10.1,6.8,6.07,84,196.89,16538.76,39.9
2024-06-16,Direct,6622,49.2,3.0,23.5,14.8,9.83,650,235.06,152789.0,58.2
2024-06-17,Organic Search,3714,40.7,3.3,18.0,11.9,5.53,205,138.81,28456.05,69.3
2024-06-17,Paid Search,6166,64.8,1.9,23.3,18.5,9.17,565,46.4,26216.0,60.6
2024-06-17,Email,4694,29.4,5.0,6.1,2.6,2.24,105,139.44,14641.2,63.3
2024-06-17,Social Media,7970,40.9,3.7,17.5,11.6,7.58,604,181.29,109499.16,56.7
2024-06-17,Direct,2766,56.7,1.7,16.6,8.3,7.32,202,285.47,57664.94,55.9
2024-06-18,Organic Search,6533,32.6,2.7,24.2,9.8,8.04,525,253.76,133224.0,66.8
2024-06-18,Paid Search,486,50.6,5.2,19.9,8.8,4.24,20,281.6,5632.0,78.7
2024-06-18,Email,6693,44.7,4.5,5.1,3.9,2.61,174,276.8,48163.2,48.8
2024-06-18,Social Media,3349,58.2,4.1,10.2,5.1,4.25,142,139.3,19780.6,58.3
2024-06-18,Direct,2337,34.4,4.8,18.4,13.5,11.6,271,160.63,43530.73,37.0
2024-06-19,Organic Search,4799,57.1,6.4,11.4,5.7,2.48,119,117.24,13951.56,78.2
2024-06-19,Paid Search,7820,64.6,4.2,16.6,9.7,7.31,571,147.58,84268.18,56.0
2024-06-19,Email,4824,59.3,4.1,19.1,7.8,4.63,223,192.39,42902.97,75.8
2024-06-19,Social Media,3247,32.1,3.3,16.7,13.0,9.3,301,292.81,88135.81,44.3
2024-06-19,Direct,1392,43.0,5.7,10.6,7.7,6.37,88,162.6,14308.8,39.9
2024-06-20,Organic Search,5065,61.9,5.4,13.8,9.4,8.14,412,48.84,20122.08,41.0
2024-06-20,Paid Search,7840,28.2,3.3,6.2,3.7,2.39,187,58.97,11027.39,61.5
2024-06-20,Email,4414,46.9,4.7,21.0,9.6,6.3,278,355.89,98937.42,70.0
2024-06-20,Social Media,2777,30.9,4.9,8.3,5.0,2.08,57,319.44,18208.08,74.9
2024-06-20,Direct,5201,56.0,5.7,9.6,7.6,3.05,158,226.6,35802.8,68.2
2024-06-21,Organic Search,5257,41.4,6.4,22.4,17.1,14.41,757,71.41,54057.37,35.7
2024-06-21,Paid Search,4424,69.9,3.2,11.7,8.3,6.24,276,62.4,17222.4,46.7
2024-06-21,Email,5662,33.6,3.6,22.8,17.1,8.96,507,93.05,47176.35,60.7
2024-06-21,Social Media,7013,32.5,3.5,22.2,17.6,11.47,804,158.43,127377.72,48.3
2024-06-21,Direct,5393,27.8,5.9,12.4,7.0,3.12,168,177.27,29781.36,74.8
2024-06-22,Organic Search,906,60.9,5.5,12.6,7.1,5.08,46,128.44,5908.24,59.7
2024-06-22,Paid Search,7456,57.9,4.3,21.2,9.1,7.96,593,144.77,85848.61,62.5
2024-06-22,Email,6759,60.1,3.0,24.2,11.7,8.25,557,189.49,105545.93,65.9
2024-06-22,Social Media,6187,32.7,3.1,19.8,13.1,8.88,549,234.03,128482.47,55.2
2024-06-22,Direct,3624,52.5,3.7,11.0,5.4,2.6,94,169.35,15918.9,76.4
2024-06-23,Organic Search,6598,44.1,5.4,7.8,4.6,1.98,130,198.9,25857.0,74.6
2024-06-23,Paid Search,2660,59.2,2.7,22.8,17.9,13.57,360,98.55,35478.0,40.5
2024-06-23,Email,4205,34.9,2.2,16.9,9.0,4.76,200,124.33,24866.0,71.8
2024-06-23,Social Media,505,26.7,4.2,19.3,8.6,4.97,25,137.79,3444.75,74.2
2024-06-23,Direct,2416,32.0,3.1,7.3,4.9,2.12,51,346.72,17682.72,71.0
2024-06-24,Organic Search,3851,53.0,1.8,24.4,13.0,11.41,439,152.07,66758.73,53.2
2024-06-24,Paid Search,795,52.5,3.7,16.5,8.2,3.37,26,60.63,1576.38,79.6
2024-06-24,Email,2017,64.8,4.6,18.6,8.2,5.82,117,232.07,27152.19,68.7
2024-06-24,Social Media,3261,41.8,2.8,21.7,12.8,6.36,207,306.99,63546.93,70.7
2024-06-24,Direct,2980,63.9,4.8,21.9,15.0,11.45,341,255.08,86982.28,47.7
2024-06-25,Organic Search,4889,37.0,1.9,18.1,8.2,4.55,222,216.16,47987.52,74.9
2024-06-25,Paid Search,539,68.3,3.2,22.6,14.0,11.74,63,140.18,8831.34,48.1
2024-06-25,Email,6555,55.0,3.2,8.6,5.2,4.0,262,231.28,60595.36,53.5
2024-06-25,Social Media,7185,32.9,2.0,12.8,6.8,5.0,359,119.51,42904.09,60.9
2024-06-25,Direct,499,34.0,1.9,11.1,7.8,6.89,34,379.7,12909.8,37.9
2024-06-26,Organic Search,4659,64.2,3.6,24.5,17.9,9.21,429,253.52,108760.08,62.4
2024-06-26,Paid Search,1976,31.3,5.8,9.0,5.4,2.36,46,228.25,10499.5,73.8
2024-06-26,Email,6700,69.0,3.8,14.4,10.3,7.18,481,256.02,123145.62,50.1
2024-06-26,Social Media,6094,38.3,3.3,22.3,14.3,6.86,418,231.66,96833.88,69.2
2024-06-26,Direct,4687,49.7,5.7,8.1,6.3,3.38,158,365.19,57700.02,58.3
2024-06-27,Organic Search,5770,39.2,5.1,20.6,14.3,11.49,662,191.45,126739.9,44.2
2024-06-27,Paid Search,6087,46.6,1.6,8.3,5.8,4.72,287,176.42,50632.54,43.1
2024-06-27,Email,1068,25.8,2.1,11.0,5.1,3.52,37,232.98,8620.26,68.0
2024-06-27,Social Media,6022,59.5,5.0,7.3,4.9,3.8,228,228.39,52072.92,47.9
2024-06-27,Direct,5541,66.4,6.4,14.4,7.6,4.95,274,282.08,77289.92,65.6
2024-06-28,Organic Search,4820,53.2,2.2,24.5,18.1,11.31,545,85.76,46739.2,53.8
2024-06-28,Paid Search,3479,48.1,5.9,17.8,9.3,7.52,261,55.45,14472.45,57.8
2024-06-28,Email,2913,50.4,5.8,8.3,5.3,4.65,135,279.06,37673.1,44.0
2024-06-28,Social Media,7002,46.6,2.5,20.5,13.0,5.99,419,211.09,88446.71,70.8
2024-06-28,Direct,5015,50.2,3.4,21.1,11.2,8.1,406,102.35,41554.1,61.6
2024-06-29,Organic Search,6071,63.0,2.7,18.5,12.1,8.26,501,75.12,37635.12,55.4
2024-06-29,Paid Search,5709,34.3,6.4,16.6,6.8,4.34,247,221.3,54661.1,73.9
2024-06-29,Email,3258,61.3,1.5,16.0,12.2,9.6,312,280.33,87462.96,40.0
2024-06-29,Social Media,2748,58.5,3.2,17.2,10.0,9.0,247,136.95,33826.65,47.7
2024-06-29,Direct,5680,67.5,2.0,16.7,8.0,3.43,194,102.67,19917.98,79.5
2024-06-30,Organic Search,4437,38.7,4.4,16.3,10.1,6.73,298,70.34,20961.32,58.7
2024-06-30,Paid Search,1274,45.6,2.5,13.3,8.1,5.36,68,345.67,23505.56,59.7
2024-06-30,Email,1386,50.8,3.4,18.5,9.0,4.27,59,172.25,10162.75,76.9
2024-06-30,Social Media,3194,63.3,2.5,24.8,17.7,14.44,461,103.24,47593.64,41.8
2024-06-30,Direct,4408,31.8,2.8,18.8,14.8,12.51,551,185.77,102359.27,33.5
2024-07-01,Organic Search,4337,38.3,6.3,11.0,6.7,3.51,152,219.05,33295.6,68.1
2024-07-01,Paid Search,5621,68.3,3.9,9.2,4.3,1.9,106,108.08,11456.48,79.3
2024-07-01,Email,1580,52.6,6.0,13.3,5.5,2.37,37,247.91,9172.67,82.2
2024-07-01,Social Media,4693,55.3,2.2,8.4,4.7,2.07,97,265.75,25777.75,75.4
2024-07-01,Direct,2819,66.0,5.9,22.8,15.5,8.04,226,74.3,16791.8,64.7
2024-07-02,Organic Search,3793,33.9,4.5,5.1,2.6,1.07,40,138.59,5543.6,79.0
2024-07-02,Paid Search,4048,65.7,3.0,22.4,10.7,8.88,359,93.16,33444.44,60.4
2024-07-02,Email,5429,67.4,5.3,7.3,4.7,3.08,167,219.44,36646.48,57.8
2024-07-02,Social Media,7822,39.0,2.6,5.1,2.5,1.35,105,303.59,31876.95,73.5
2024-07-02,Direct,4040,36.0,5.3,10.3,5.7,3.21,129,152.96,19731.84,68.8
2024-07-03,Organic Search,4017,41.4,4.2,12.6,5.3,3.24,130,214.07,27829.1,74.3
2024-07-03,Paid Search,4994,36.8,4.0,16.7,8.2,6.26,312,250.38,78118.56,62.5
2024-07-03,Email,2100,33.3,4.7,7.1,3.1,2.53,53,150.63,7983.39,64.4
2024-07-03,Social Media,4814,37.3,3.7,11.7,8.6,6.85,329,51.12,16818.48,41.5
2024-07-03,Direct,4733,44.4,4.7,7.9,3.5,1.92,90,220.59,19853.1,75.7
2024-07-04,Organic Search,6233,66.6,2.3,19.8,11.1,7.03,438,55.0,24090.0,64.5
2024-07-04,Paid Search,6515,45.7,1.6,24.8,11.2,8.22,535,187.76,100451.6,66.9
2024-07-04,Email,2130,58.9,3.5,12.5,7.8,4.31,91,194.33,17684.03,65.5
2024-07-04,Social Media,7790,38.4,3.4,19.9,13.2,11.8,919,360.83,331602.77,40.7
2024-07-04,Direct,1007,32.5,1.8,7.2,4.8,3.55,35,75.23,2633.05,50.7
2024-07-05,Organic Search,7029,51.6,6.1,12.3,9.0,7.46,524,152.83,80082.92,39.3
2024-07-05,Paid Search,1262,49.6,5.3,16.6,12.6,7.7,97,120.58,11696.26,53.6
2024-07-05,Email,1034,40.7,4.8,17.1,7.6,6.11,63,330.91,20847.33,64.3
2024-07-05,Social Media,4769,69.3,4.5,20.2,13.3,11.86,565,246.63,139345.95,41.3
2024-07-05,Direct,3340,48.5,1.8,20.6,13.9,12.14,405,338.23,136983.15,41.1
2024-07-06,Organic Search,2581,64.7,3.1,15.7,7.0,3.78,97,320.16,31055.52,75.9
2024-07-06,Paid Search,3778,40.7,3.7,15.9,10.3,7.02,265,368.0,97520.0,55.8
2024-07-06,Email,4849,63.6,6.0,13.1,6.5,3.28,159,75.34,11979.06,75.0
2024-07-06,Social Media,1912,41.5,2.8,6.8,3.3,2.61,49,320.56,15707.44,61.6
2024-07-06,Direct,2789,37.2,4.3,22.0,13.2,9.55,266,337.64,89812.24,56.6
2024-07-07,Organic Search,4695,46.1,6.5,16.1,11.5,4.77,223,338.76,75543.48,70.4
2024-07-07,Paid Search,1062,56.6,2.8,9.2,4.2,3.49,37,259.88,9615.56,62.1
2024-07-07,Email,5269,66.1,2.0,8.7,4.3,1.78,93,342.47,31849.71,79.5
2024-07-07,Social Media,6542,39.5,2.2,9.7,6.3,5.28,345,326.13,112514.85,45.6
2024-07-07,Direct,1518,56.6,5.4,7.4,5.5,2.78,42,186.81,7846.02,62.4
2024-07-08,Organic Search,3173,53.5,3.0,9.7,4.0,2.09,66,209.78,13845.48,78.5
2024-07-08,Paid Search,7254,59.5,3.3,23.0,17.9,15.96,1157,304.1,351843.7,30.6
2024-07-08,Email,7551,56.0,2.1,12.0,6.2,3.53,266,136.17,36221.22,70.6
2024-07-08,Social Media,5208,52.5,5.7,12.8,5.6,3.98,207,126.82,26251.74,68.9
2024-07-08,Direct,4539,31.9,3.3,6.2,3.8,1.59,72,172.26,12402.72,74.4
2024-07-09,Organic Search,1788,50.1,5.5,18.4,11.6,9.5,169,255.85,43238.65,48.4
2024-07-09,Paid Search,550,50.2,6.4,15.1,9.0,6.07,33,373.18,12314.94,59.8
2024-07-09,Email,2792,27.3,1.6,18.3,8.0,5.01,139,218.03,30306.17,72.6
2024-07-09,Social Media,2647,44.4,5.2,6.2,3.1,1.74,46,300.23,13810.58,71.9
2024-07-09,Direct,3051,33.8,2.0,17.8,7.2,5.47,166,132.05,21920.3,69.3
2024-07-10,Organic Search,2755,51.8,2.6,22.8,15.9,7.38,203,270.66,54943.98,67.6
2024-07-10,Paid Search,6703,67.9,5.0,9.7,6.0,3.32,222,304.9,67687.8,65.8
2024-07-10,Email,1385,32.4,5.5,12.3,5.7,4.9,67,361.48,24219.16,60.2
2024-07-10,Social Media,3732,57.2,1.8,8.7,5.7,2.31,86,293.96,25280.56,73.4
2024-07-10,Direct,6686,60.5,3.0,8.0,4.5,3.61,241,333.1,80277.1,54.9
2024-07-11,Organic Search,5807,27.2,3.4,6.8,3.9,3.34,193,222.92,43023.56,50.9
2024-07-11,Paid Search,3152,41.3,6.3,19.7,9.2,4.78,150,136.78,20517.0,75.7
2024-07-11,Email,3071,47.5,3.6,16.6,12.5,9.88,303,86.26,26136.78,40.5
2024-07-11,Social Media,2911,50.9,1.7,15.1,8.1,3.68,107,183.98,19685.86,75.6
2024-07-11,Direct,4179,59.0,2.5,18.7,12.3,7.62,318,370.84,117927.12,59.3
2024-07-12,Organic Search,4037,48.6,5.6,7.5,4.2,2.64,106,105.99,11234.94,64.8
2024-07-12,Paid Search,3943,69.4,2.5,20.0,12.5,6.49,255,309.33,78879.15,67.6
2024-07-12,Email,1302,30.7,2.6,15.0,8.5,3.61,47,365.85,17194.95,75.9
2024-07-12,Social Media,1691,66.9,6.2,22.2,12.6,10.57,178,242.84,43225.52,52.4
2024-07-12,Direct,4631,30.7,5.6,22.8,11.5,8.19,379,75.52,28622.08,64.1
2024-07-13,Organic Search,896,26.9,5.7,10.2,5.8,4.03,36,58.5,2106.0,60.5
2024-07-13,Paid Search,5589,52.6,1.8,22.3,12.3,9.12,509,251.29,127906.61,59.1
2024-07-13,Email,2221,31.0,5.2,9.6,4.7,2.91,64,278.43,17819.52,69.7
2024-07-13,Social Media,7461,27.3,2.6,7.8,4.3,3.45,257,235.33,60479.81,55.8
2024-07-13,Direct,5340,49.5,5.2,13.2,7.6,5.58,297,319.75,94965.75,57.7
2024-07-14,Organic Search,506,69.9,4.5,8.4,5.0,3.45,17,332.17,5646.89,58.9
2024-07-14,Paid Search,3937,69.3,4.9,23.5,15.9,9.29,365,308.9,112748.5,60.5
2024-07-14,Email,6352,54.8,5.5,8.6,4.3,3.66,232,354.72,82295.04,57.4
2024-07-14,Social Media,4925,67.9,4.5,17.8,12.6,5.51,271,111.72,30276.12,69.0
2024-07-14,Direct,1048,50.4,3.1,24.3,13.4,5.48,57,377.71,21529.47,77.4
2024-07-15,Organic Search,6638,32.3,1.6,19.6,13.9,9.06,601,87.24,52431.24,53.8
2024-07-15,Paid Search,5169,66.0,3.2,16.8,10.4,9.01,465,296.02,137649.3,46.4
2024-07-15,Email,549,57.0,5.0,14.6,6.6,4.2,23,363.12,8351.76,71.2
2024-07-15,Social Media,7316,33.0,2.9,9.6,6.5,4.77,348,83.26,28974.48,50.3
2024-07-15,Direct,5114,30.8,6.5,10.1,4.2,3.49,178,354.69,63134.82,65.4
2024-07-16,Organic Search,5159,44.2,2.6,15.2,7.3,4.43,228,49.38,11258.64,70.9
2024-07-16,Paid Search,5782,25.1,5.6,16.8,9.4,5.12,296,273.79,81041.84,69.5
2024-07-16,Email,4034,57.5,1.9,11.5,4.8,2.28,91,260.11,23670.01,80.2
2024-07-16,Social Media,3537,29.6,2.1,20.6,13.3,10.75,380,281.7,107046.0,47.8
2024-07-16,Direct,6136,46.8,4.0,16.1,9.1,4.27,262,199.38,52237.56,73.5
2024-07-17,Organic Search,1349,42.7,4.9,5.8,4.3,3.15,42,243.5,10227.0,45.7
2024-07-17,Paid Search,324,50.3,5.3,17.7,12.3,7.47,24,279.97,6719.28,57.8
2024-07-17,Email,1897,54.3,6.0,14.3,9.6,8.38,158,198.49,31361.42,41.4
2024-07-17,Social Media,6137,50.0,6.3,16.9,10.9,7.68,471,206.21,97124.91,54.6
2024-07-17,Direct,1144,62.6,3.1,19.1,10.2,4.56,52,369.83,19231.16,76.1
2024-07-18,Organic Search,6505,25.2,4.0,21.5,12.9,5.79,376,228.0,85728.0,73.1
2024-07-18,Paid Search,4239,66.2,5.4,15.9,6.7,2.98,126,99.45,12530.7,81.3
2024-07-18,Email,6197,64.3,4.5,16.6,11.6,9.27,574,164.94,94675.56,44.2
2024-07-18,Social Media,7879,46.0,4.1,16.8,13.2,9.63,758,335.93,254634.94,42.7
2024-07-18,Direct,6753,56.9,4.2,20.5,13.2,5.59,377,50.92,19196.84,72.7
2024-07-19,Organic Search,5965,61.5,5.0,14.3,9.0,6.21,370,74.53,27576.1,56.6
2024-07-19,Paid Search,5133,58.2,2.7,10.5,7.2,4.53,232,76.72,17799.04,56.9
2024-07-19,Email,243,34.0,5.4,5.8,3.0,2.52,6,304.39,1826.34,56.6
2024-07-19,Social Media,400,57.7,2.5,23.5,14.2,9.98,39,54.96,2143.44,57.5
2024-07-19,Direct,6877,57.6,6.1,23.8,10.5,7.97,548,334.05,183059.4,66.5
2024-07-20,Organic Search,2530,48.3,1.5,7.3,3.5,2.95,74,124.54,9215.96,59.6
2024-07-20,Paid Search,4259,30.7,2.2,12.7,5.6,3.87,164,138.28,22677.92,69.5
2024-07-20,Email,6546,60.1,2.8,10.3,6.9,6.14,401,132.62,53180.62,40.4
2024-07-20,Social Media,2998,64.5,2.1,6.6,3.6,2.74,82,181.42,14876.44,58.5
2024-07-20,Direct,4627,59.8,3.4,13.1,6.3,5.24,242,321.69,77848.98,60.0
2024-07-21,Organic Search,7298,57.7,5.5,9.8,7.2,3.44,251,243.99,61241.49,64.9
2024-07-21,Paid Search,1874,53.7,3.2,17.2,11.1,5.63,105,145.08,15233.4,67.3
2024-07-21,Email,934,37.4,5.6,21.4,16.4,13.19,123,155.77,19159.71,38.4
2024-07-21,Social Media,5960,34.6,2.5,10.3,7.2,3.59,213,204.61,43581.93,65.1
2024-07-21,Direct,4788,43.5,6.4,21.0,8.4,6.86,328,47.76,15665.28,67.3
2024-07-22,Organic Search,4588,58.4,4.5,13.5,7.6,4.7,215,192.26,41335.9,65.2
2024-07-22,Paid Search,2634,57.9,1.8,6.4,4.4,2.26,59,205.14,12103.26,64.7
2024-07-22,Email,1869,48.1,3.7,22.1,12.3,9.98,186,272.84,50748.24,54.8
2024-07-22,Social Media,6848,55.7,6.2,17.2,12.5,9.8,671,376.75,252799.25,43.0
2024-07-22,Direct,3071,36.9,5.4,10.0,4.6,2.42,74,126.76,9380.24,75.8
2024-07-23,Organic Search,4634,29.7,4.5,5.5,4.4,2.55,118,275.1,32461.8,53.6
2024-07-23,Paid Search,3995,51.8,2.3,18.5,10.3,7.37,294,351.36,103299.84,60.2
2024-07-23,Email,7494,34.3,3.1,17.4,13.1,6.08,455,174.98,79615.9,65.1
2024-07-23,Social Media,3753,31.9,3.6,20.3,9.7,6.51,244,67.52,16474.88,67.9
2024-07-23,Direct,1774,32.3,2.7,10.6,8.4,6.45,114,371.26,42323.64,39.2
2024-07-24,Organic Search,6733,58.2,2.2,18.0,12.4,7.97,536,289.8,155332.8,55.7
2024-07-24,Paid Search,3251,49.3,2.8,23.8,12.9,9.21,299,66.11,19766.89,61.3
2024-07-24,Email,4860,64.9,5.1,5.5,3.3,1.5,72,315.36,22705.92,72.7
2024-07-24,Social Media,2940,49.6,5.6,15.3,11.1,8.39,246,216.44,53244.24,45.2
2024-07-24,Direct,7958,32.0,2.9,14.6,10.9,7.56,601,96.28,57864.28,48.2
2024-07-25,Organic Search,5382,63.5,6.1,23.3,17.0,6.97,375,221.53,83073.75,70.1
2024-07-25,Paid Search,7709,44.9,5.9,17.7,10.8,8.04,619,280.49,173623.31,54.6
2024-07-25,Email,1131,50.7,4.1,16.0,12.6,9.3,105,366.36,38467.8,41.9
2024-07-25,Social Media,3132,26.9,5.3,5.2,2.9,2.24,70,200.58,14040.6,56.9
2024-07-25,Direct,4678,38.2,6.5,14.5,9.8,4.33,202,282.34,57032.68,70.1
2024-07-26,Organic Search,5202,60.4,3.0,11.4,5.0,2.28,118,241.21,28462.78,80.0
2024-07-26,Paid Search,1719,66.9,1.6,13.9,8.0,5.97,102,275.28,28078.56,57.1
2024-07-26,Email,7224,31.7,3.9,7.2,3.8,3.23,233,299.28,69732.24,55.1
2024-07-26,Social Media,6316,42.1,4.7,12.2,6.6,3.51,221,110.42,24402.82,71.2
2024-07-26,Direct,7635,58.3,6.2,21.5,10.5,5.82,444,229.64,101960.16,72.9
2024-07-27,Organic Search,1422,67.6,4.7,16.1,12.4,9.2,130,190.87,24813.1,42.9
2024-07-27,Paid Search,3281,64.6,3.4,21.5,13.3,8.35,273,306.48,83669.04,61.2
2024-07-27,Email,3917,55.7,2.1,21.4,12.3,6.23,244,293.78,71682.32,70.9
2024-07-27,Social Media,3938,62.4,5.1,10.3,5.0,3.44,135,230.51,31118.85,66.6
2024-07-27,Direct,5324,43.4,4.7,7.6,3.6,3.0,159,267.77,42575.43,60.5
2024-07-28,Organic Search,532,55.3,5.7,19.9,10.5,5.89,31,213.92,6631.52,70.4
2024-07-28,Paid Search,3593,55.5,3.0,21.4,9.0,4.32,155,91.74,14219.7,79.8
2024-07-28,Email,5715,25.5,5.5,8.6,4.3,3.53,201,364.97,73358.97,59.0
2024-07-28,Social Media,7856,40.5,4.8,8.6,4.5,3.66,287,125.42,35995.54,57.4
2024-07-28,Direct,2896,32.6,3.9,12.0,7.3,5.87,169,291.58,49277.02,51.1
2024-07-29,Organic Search,309,29.0,1.8,9.4,7.2,5.81,17,108.5,1844.5,38.2
2024-07-29,Paid Search,7485,43.9,4.1,7.5,4.5,3.8,284,357.22,101450.48,49.3
2024-07-29,Email,4336,52.4,4.8,23.4,9.6,6.12,265,156.52,41477.8,73.8
2024-07-29,Social Media,6554,47.2,2.9,6.5,4.4,2.81,184,155.46,28604.64,56.8
2024-07-29,Direct,7704,35.0,6.3,9.1,4.3,3.09,238,115.25,27429.5,66.0
2024-07-30,Organic Search,3430,32.8,3.3,7.6,3.6,2.56,87,77.5,6742.5,66.3
2024-07-30,Paid Search,3036,35.6,2.8,23.9,15.7,6.3,191,268.51,51285.41,73.6
2024-07-30,Email,7770,53.7,2.6,14.6,11.1,6.19,480,191.86,92092.8,57.6
2024-07-30,Social Media,7060,68.5,3.3,14.5,11.0,6.14,433,53.9,23338.7,57.7
2024-07-30,Direct,2256,53.3,5.6,7.4,5.2,3.04,68,200.39,13626.52,58.9
2024-07-31,Organic Search,5247,59.7,4.5,24.7,16.4,11.27,591,145.03,85712.73,54.4
2024-07-31,Paid Search,3846,39.8,3.6,18.3,11.9,9.35,359,329.13,118157.67,48.9
2024-07-31,Email,2201,52.2,3.5,18.8,8.2,6.12,134,332.94,44613.96,67.4
2024-07-31,Social Media,4952,48.2,2.2,8.9,6.9,4.43,219,375.55,82245.45,50.2
2024-07-31,Direct,1280,33.9,4.0,11.8,4.9,2.9,37,154.28,5708.36,75.4
2024-08-01,Organic Search,5676,65.3,5.5,6.5,4.9,2.06,116,279.23,32390.68,68.3
2024-08-01,Paid Search,4470,41.1,4.5,17.3,8.4,6.55,292,366.15,106915.8,62.1
2024-08-01,Email,4789,53.2,4.5,16.1,9.7,5.76,275,101.66,27956.5,64.2
2024-08-01,Social Media,4339,45.4,4.7,23.1,13.3,8.99,390,304.94,118926.6,61.1
2024-08-01,Direct,5734,31.6,2.1,20.9,11.6,6.59,377,73.83,27833.91,68.5
2024-08-02,Organic Search,3943,48.8,2.0,20.5,11.1,9.36,369,207.27,76482.63,54.3
2024-08-02,Paid Search,2380,59.1,2.7,15.8,6.9,4.95,117,50.46,5903.82,68.7
2024-08-02,Email,5490,25.6,5.1,19.8,13.7,7.43,407,188.33,76650.31,62.5
2024-08-02,Social Media,910,55.7,1.6,16.1,12.2,9.99,90,183.73,16535.7,38.0
2024-08-02,Direct,2350,26.9,3.0,21.3,14.9,11.63,273,368.85,100696.05,45.4
2024-08-03,Organic Search,3251,56.3,4.9,8.0,6.0,4.9,159,321.49,51116.91,38.7
2024-08-03,Paid Search,4371,31.2,3.0,16.6,7.5,5.1,222,152.62,33881.64,69.3
2024-08-03,Email,6792,33.8,6.5,11.9,5.1,3.52,239,68.2,16299.8,70.4
2024-08-03,Social Media,1086,41.5,4.1,16.6,11.6,9.95,108,166.0,17928.0,40.1
2024-08-03,Direct,4536,27.1,2.8,16.7,12.1,8.42,381,261.04,99456.24,49.6
2024-08-04,Organic Search,3403,34.4,3.3,5.7,2.5,1.72,58,192.37,11157.46,69.8
2024-08-04,Paid Search,1648,57.3,6.2,10.4,6.8,5.06,83,76.97,6388.51,51.3
2024-08-04,Email,4217,28.4,5.7,23.0,14.7,13.04,549,248.5,136426.5,43.3
2024-08-04,Social Media,2876,62.8,3.3,5.5,4.2,1.91,54,228.82,12356.28,65.3
2024-08-04,Direct,7457,60.8,3.8,17.9,8.7,5.65,421,172.08,72445.68,68.4
2024-08-05,Organic Search,6103,63.5,3.2,22.1,14.5,11.41,696,298.9,208034.4,48.4
2024-08-05,Paid Search,3804,43.0,4.1,14.2,6.4,5.08,193,161.61,31190.73,64.2
2024-08-05,Email,6083,33.1,5.7,15.9,12.4,10.17,618,335.18,207141.24,36.0
2024-08-05,Social Media,5258,33.0,3.1,7.6,3.9,2.42,127,257.28,32674.56,68.2
2024-08-05,Direct,5221,26.8,5.9,23.5,11.3,5.72,298,92.62,27600.76,75.7
2024-08-06,Organic Search,696,52.2,2.2,11.5,6.8,4.58,31,110.0,3410.0,60.2
2024-08-06,Paid Search,4120,62.4,1.5,18.0,8.5,5.24,215,104.42,22450.3,70.9
2024-08-06,Email,973,56.0,1.7,6.3,2.6,1.2,11,97.58,1073.38,81.0
2024-08-06,Social Media,6027,28.2,4.1,18.5,7.6,4.55,274,138.63,37984.62,75.4
2024-08-06,Direct,4145,34.5,5.9,7.7,3.6,1.9,78,270.32,21084.96,75.3
2024-08-07,Organic Search,5493,54.6,5.0,12.9,5.4,2.23,122,75.62,9225.64,82.7
2024-08-07,Paid Search,1565,52.6,1.8,24.8,11.1,5.16,80,135.38,10830.4,79.2
2024-08-07,Email,5904,69.8,2.7,8.5,5.6,4.66,275,230.25,63318.75,45.2
2024-08-07,Social Media,981,40.3,5.8,13.8,6.3,5.52,54,155.51,8397.54,60.0
2024-08-07,Direct,4800,32.0,5.2,11.1,8.4,3.53,169,372.59,62967.71,68.2
2024-08-08,Organic Search,5231,66.6,4.7,21.5,14.8,12.61,659,148.2,97663.8,41.3
2024-08-08,Paid Search,2988,26.3,3.0,16.8,12.7,7.31,218,297.11,64769.98,56.5
2024-08-08,Email,2677,49.3,3.4,11.4,8.3,7.32,195,117.9,22990.5,35.8
2024-08-08,Social Media,4649,50.9,6.4,16.7,9.2,8.01,372,163.76,60918.72,52.0
2024-08-08,Direct,480,35.2,6.3,11.9,7.5,5.87,28,204.53,5726.84,50.7
2024-08-09,Organic Search,538,57.1,1.6,12.2,8.0,4.04,21,250.08,5251.68,66.9
2024-08-09,Paid Search,5054,32.7,3.9,19.0,8.3,5.56,281,223.43,62783.83,70.7
2024-08-09,Email,4477,63.3,4.9,16.6,9.3,8.0,358,184.54,66065.32,51.8
2024-08-09,Social Media,1885,44.8,6.0,10.3,5.6,3.63,68,180.28,12259.04,64.8
2024-08-09,Direct,2393,27.9,5.2,11.3,5.8,4.81,115,88.12,10133.8,57.4
2024-08-10,Organic Search,796,39.7,4.7,14.3,5.7,3.95,31,291.88,9048.28,72.4
2024-08-10,Paid Search,7605,50.4,1.6,5.5,4.4,3.6,273,73.68,20114.64,34.5
2024-08-10,Email,3229,66.6,4.0,10.5,7.5,5.64,182,310.09,56436.38,46.3
2024-08-10,Social Media,6058,47.1,4.0,21.9,13.5,6.07,367,173.47,63663.49,72.3
2024-08-10,Direct,7187,42.3,6.1,10.5,6.9,4.64,333,338.39,112683.87,55.8
2024-08-11,Organic Search,968,65.7,5.0,11.9,8.1,5.12,49,257.52,12618.48,57.0
2024-08-11,Paid Search,6240,43.2,3.8,18.7,7.8,3.79,236,349.65,82517.4,79.7
